"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"MDA","Moldova","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",325.01834189288,,
"MDA","Moldova","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",291.66666666667,,
"MDA","Moldova","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",192.45524296675,,
"MDA","Moldova","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2014","2014",216.86746987952,,
"MDA","Moldova","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2015","2015",182.03883495146,,
"MDA","Moldova","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",186.67466986795,,
"MDA","Moldova","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",177.85630153121,,
"MDA","Moldova","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",155.32879818594,,
"MDA","Moldova","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2019","2019",156.95829555757,,
"MDA","Moldova","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2020","2020",151.99454060426,,
"MDA","Moldova","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2021","2021",153.06730196546,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",15.465738505293,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",13.820576399333,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",19.80921453217,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",18.153262157418,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",16.173535567222,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",15.336730015434,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",9.3536468740273,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",7.4121698160332,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",11.912293325735,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",10.4533539184,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",8.197261471746,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",10.445072577185,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",10.122547089928,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2016","2016",3.1680890574204,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2017","2017",2.9256060183895,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",33.893355859379,,
"MNE","""Montenegro, Republic of""","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",31.25,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",7.3215851822167,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",6.7492699196943,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",6.6010569493494,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",6.7055762660073,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",5.4109566282653,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",5.0061679420446,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",4.9614278047101,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",4.8285598756075,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",4.560492285076,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",4.3556146413502,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",3.8518496762701,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",3.9597260516547,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",3.8794477719496,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",3.3919623108951,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",3.3797790075166,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",3.6658962381352,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",3.693413991075,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",3.5782465027748,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",3.9346262430053,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",3.8109241958172,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",3.4974056130493,,
"NLD","Netherlands","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",3.3193780671809,,
"NLD","Netherlands","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2006","2006",0.85220773819338,,
"NLD","Netherlands","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2007","2007",0.80837951282206,,
"NLD","Netherlands","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2008","2008",0.74559761885944,,
"NLD","Netherlands","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2009","2009",0.70378390393428,,
"NLD","Netherlands","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2010","2010",0.6144933636637,,
"NLD","Netherlands","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2011","2011",0.62540998178931,,
"NLD","Netherlands","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2012","2012",0.61123521798152,,
"NLD","Netherlands","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2013","2013",0.53523845671409,,
"NLD","Netherlands","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2014","2014",0.53198171401522,,
